artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
The Corrs,SOS,"pop rock, europop, celtic rock",Jupiter Calling,5CCUSAuikv2ZQ5zB6QUm8U,4PDOzu0hnutkaRB7n5VLM6,"['pop rock', 'europop', 'celtic rock']",Rock,Emotions unable to be determined
Violent Femmes,I'm Nothing,"acoustic punk, punk, alternative rock",Hotel Last Resort,3gY4uk59CJVlX1nI92OtOg,6w3XDU18dzLjGtrTOrYJHg,"['acoustic punk', 'punk', 'alternative rock']",Rock,"Excitement, Sadness, Confusion"
Pinegrove,Orange,"new jersey indie, countrygaze, small room",11:11,49wY4BXHtdZNCREfuHhser,6sOmBkyGWJpzR04C7U7BZE,"['new jersey indie', 'countrygaze', 'small room']",Country,Emotions unable to be determined
Van Halen,Everybody Wants Some!! - 2015 Remaster,"hard rock, rock, album rock, classic rock",Women and Children First,5TnzOUFWoZHUEtOWlxrIlY,7fRy246Xzz3gez6stjTgKk,"['hard rock', 'rock', 'album rock', 'classic rock']",Rock,Emotions unable to be determined
Aya Nakamura,Baby,"basshall, pop urbaine, r&b francais",DNK,3xrZCGMyXIDqesVz4QwJOL,2sDLGR5LQ1pRmyCOT0alhN,"['basshall', 'pop urbaine', 'r&b francais']",Pop,Excitement
Madeline Kenney,Truth,modern dream pop,Summer Quarter,5THNvb8KAYX5eKxyJTxA70,14TAKZ2HUgGHWpyM2Wcbkf,['modern dream pop'],Pop,Emotions unable to be determined
Judas Priest,Johnny B. Goode,"rock, glam metal, hard rock, alternative metal, album rock, metal, birmingham metal",Ram It Down,307B0j257d72HTyAiohF8N,1t2M4YmH8x9Tplcxq08H5l,"['rock', 'glam metal', 'hard rock', 'alternative metal', 'album rock', 'metal', 'birmingham metal']",Rock,Emotions unable to be determined
Testament,Trial by Fire,"groove metal, thrash metal, old school thrash, hard rock, alternative metal, metal",The New Order,4S8vi0R11IEbh0TfNCcswj,3aZG385ojagRAjAvscAv37,"['groove metal', 'thrash metal', 'old school thrash', 'hard rock', 'alternative metal', 'metal']",Rock,Emotions unable to be determined
Lingua Ignota,Woe To All (On The Day Of My Wrath),"gaian doom, death industrial, spectra",All Bitches Die,6dQVFX9JyKUNAzykBV13dx,6Xz0euK4IH16qx5AtAOqmy,"['gaian doom', 'death industrial', 'spectra']",Electronic,Emotions unable to be determined
Toronto,Even The Score,classic canadian rock,Lookin' for Trouble,2FPhkNUDgCJY6VLw04v59u,4WbiQsxXdO7acEHXQWf0dV,['classic canadian rock'],Rock,Emotions unable to be determined
ABC,All We Need,"sophisti-pop, new romantic, new wave pop, dance rock, new wave, synthpop",Skyscraping,1W7woUG3woUHaZsEkI55dG,2eRxf6T3sGBWzjRFS97pxY,"['sophisti-pop', 'new romantic', 'new wave pop', 'dance rock', 'new wave', 'synthpop']",Pop,Interest
tofubeats,RIVER,"japanese r&b, japanese electropop",Run,3Cnz255gSbMsQEnr9BvD29,768w3G6KlQfsegNgMm3XG1,"['japanese r&b', 'japanese electropop']",Pop,Emotions unable to be determined
Dorian Electra,Flamboyant,"escape room, hyperpop, hyper-rock, pink noise, proto-hyperpop",Flamboyant,1XZFTUYb4GmsUc7zWfH9am,4svcCm5yRZtKE0tXn4n1cn,"['escape room', 'hyperpop', 'hyper-rock', 'pink noise', 'proto-hyperpop']",Pop,"Determination, Fear"
Rogério Skylab,A Voz do Cu,brazilian punk,Nas Portas do Cu,2nVSG8rYKK1zH0XbuzJFWw,3Rnp6MLYs8Nghbi3YG0mBh,['brazilian punk'],Rock,Emotions unable to be determined
Deez Nuts,Binge,melodic hardcore,Binge & Purgatory,00nct6WaYbaKh6tJiFcy5q,7lBAEpG0XBDJgX8wuVxhHj,['melodic hardcore'],Rock,Emotions unable to be determined
Dirty Heads,Horsefly,"reggae rock, reggae fusion",Super Moon,2TddgiVOEUSsQTkpleyQSb,1a8kasT2fbeOcjvFsuGnch,"['reggae rock', 'reggae fusion']",Reggae,"Confusion, Joy, Distress"
Soilwork,Shadow Child,"groove metal, nu metal, melodic groove metal, melodic metalcore, alternative metal, swedish melodeath, swedish death metal, swedish metal, melodic death metal",The Early Chapters,0WoXzFHOzJYNss4ie420ay,6Tp3WpK1nOfC66HaZw7fp4,"['groove metal', 'nu metal', 'melodic groove metal', 'melodic metalcore', 'alternative metal', 'swedish melodeath', 'swedish death metal', 'swedish metal', 'melodic death metal']",Rock,Emotions unable to be determined
Kodak Black,Off the Land,"trap, florida rap, rap, melodic rap, miami hip hop, florida drill, trap latino",Painting Pictures,4i32ns3wiz22LjTDkoED08,5mG8oNkNKM2my7t9ywra96,"['trap', 'florida rap', 'rap', 'melodic rap', 'miami hip hop', 'florida drill', 'trap latino']",Hip-Hop,"Amusement, Anger, Calmness"
Happy Mondays,Twenty Four Hour Party People,"madchester, britpop, dance rock",Squirrel and G-Man Twenty Four Hour Party People Plastic Face Carnt Smile (White Out),5ay7lvuij2y4KFf3jThDsG,0HBTwVE0e8hhVKBYi6JlVT,"['madchester', 'britpop', 'dance rock']",Pop,Emotions unable to be determined
Screaming Trees,Clairvoyance,"grunge, alternative rock",Clairvoyance,1cwofqRheRmAKIZzorY8wh,3y843iLFmx553CSLhTcraa,"['grunge', 'alternative rock']",Rock,Emotions unable to be determined
John Mayer,You're Gonna Live Forever in Me,"neo mellow, singer-songwriter",The Search for Everything: Wave One,2uuupTirBvf7iQ8mWN7v1O,5GkyQHN2jO9L05VV0gBnGH,"['neo mellow', 'singer-songwriter']",Folk,"Excitement, Joy, Romance"
Hawkwind,"Born to Go - Live, 2007 Remaster","space rock, canterbury scene, proto-metal, psychedelic rock, hard rock, protopunk",Space Ritual,2aVmR9Oyo80cho9YTdVzHl,7wH3vXQZgy9a6PUvMXLayk,"['space rock', 'canterbury scene', 'proto-metal', 'psychedelic rock', 'hard rock', 'protopunk']",Rock,Emotions unable to be determined
The Afghan Whigs,Demon in Profile,"permanent wave, alternative rock",In Spades,2S7CsAeP1zR2gDTDTaUqDv,7BQhxY7Ri8ouZLN5eAFdmW,"['permanent wave', 'alternative rock']",Rock,Emotions unable to be determined
Arcade Fire,Black Mirror,"quebec indie, rock, permanent wave, modern rock, baroque pop, canadian indie, indie rock, indietronica, canadian indie rock, chamber pop, alternative rock",Neon Bible,16dTcp6dokMKhm1Guz9K2W,4GT6uZod4p5RiDMOVHOMme,"['quebec indie', 'rock', 'permanent wave', 'modern rock', 'baroque pop', 'canadian indie', 'indie rock', 'indietronica', 'canadian indie rock', 'chamber pop', 'alternative rock']",Rock,Emotions unable to be determined
Visible Cloaks,Terrazzo,"drone, ambient, ambient synth, fourth world",Reassemblage,6zH4JhuFvC8Fe6DSGv61cC,5YMsM8N0PVicGhnDiFO3NK,"['drone', 'ambient', 'ambient synth', 'fourth world']",Electronic,Emotions unable to be determined
Darkest Hour,Enter Oblivion,"melodic metalcore, metalcore",Godless Prophets & the Migrant Flora,27DvK0ZZR6Kj3LidqYYRFf,0QFw6pnO2WtfU3sDvKpQfX,"['melodic metalcore', 'metalcore']",Rock,Emotions unable to be determined
Dropkick Murphys,The Spicy McHaggis Jig,"punk, boston rock, boston punk, celtic punk, celtic rock","Sing Loud, Sing Proud!",3Xw3UzQjdIWMuHvkOjOL8Q,6nSdfegzGY00ZxQbWheM1K,"['punk', 'boston rock', 'boston punk', 'celtic punk', 'celtic rock']",Rock,Emotions unable to be determined
Talking Heads,Road to Nowhere,"rock, permanent wave, zolo, funk rock, dance rock, new wave, art punk, post-punk, alternative rock",Little Creatures,5gS8whHdcpbkdz0qonQZF8,7IMqoztesjFDgyeibke8Jz,"['rock', 'permanent wave', 'zolo', 'funk rock', 'dance rock', 'new wave', 'art punk', 'post-punk', 'alternative rock']",Rock,Emotions unable to be determined
Chuck Prophet,Bad Year for Rock and Roll,"roots rock, heartland rock, alternative country, alternative roots rock",Bobby Fuller Died for Your Sins,32G4Ojsc6ybGgl82iLZ7W8,55tyKh94s0rWu1gA4JJMAX,"['roots rock', 'heartland rock', 'alternative country', 'alternative roots rock']",Rock,Emotions unable to be determined
Good Charlotte,Self Help,"pop punk, alternative metal, neon pop punk, modern rock, pop rock, post-grunge",Generation Rx,4mFfbAKCb0TBZLO6qPqKS2,5dxsCNgVuVqhXkGxciDEZg,"['pop punk', 'alternative metal', 'neon pop punk', 'modern rock', 'pop rock', 'post-grunge']",Rock,Emotions unable to be determined
Hot Chip,Melody of Love,"alternative dance, neo-synthpop, new rave, indie rock, dance rock, indietronica, electronica",A Bath Full of Ecstasy,48q7Pc3Zm2nPPVJPsfG30B,6lkUImwpLYQnkiygVaMoAJ,"['alternative dance', 'neo-synthpop', 'new rave', 'indie rock', 'dance rock', 'indietronica', 'electronica']",Alternative,Emotions unable to be determined
Frank Carter & The Rattlesnakes,Why a Butterfly Can't Love a Spider,"british alternative rock, modern alternative rock",End of Suffering,4E1wmfJEjrt24YFSNC6eRz,3hS3M535B8REpnp1gCK2v6,"['british alternative rock', 'modern alternative rock']",Rock,Excitement
We Are Scientists,Turn It Up,"dance-punk, alternative dance, new rave, indie rock, scottish rock, modern rock, british indie rock",Lobes,4nqZaUfS6Y9sjXRAtSCHbi,2Ls042qkzVZ13I2zBVKPo4,"['dance-punk', 'alternative dance', 'new rave', 'indie rock', 'scottish rock', 'modern rock', 'british indie rock']",Rock,Emotions unable to be determined
NANO,CATASTROPHE,"anime, j-pixie",Noixe,314bFFS86HhejBKpeZ4LqK,2A6i0GS7kkpJE69lbroOy8,"['anime', 'j-pixie']",Pop,Emotions unable to be determined
Johnny Marr,Hi Hello,"solo wave, britpop",Call the Comet,1NVksWXj48VGjHx11NNASj,72E67LObGoxTTMX126LgJm,"['solo wave', 'britpop']",Pop,Emotions unable to be determined
Accept,X-T-C,"german metal, speed metal, thrash metal, glam metal, german heavy metal, hard rock, metal, power metal",Eat the Heat,5tkSxLhSe6InzTvAWmVicR,47eNbBhya1cPCmekZPBCtt,"['german metal', 'speed metal', 'thrash metal', 'glam metal', 'german heavy metal', 'hard rock', 'metal', 'power metal']",Rock,Emotions unable to be determined
Fozzy,Enemy,"wrestling, comic metal",All That Remains,7BOGk8WNy4dYMb46dPNzsY,7mUE41Sq2U20j65B1gNu9e,"['wrestling', 'comic metal']",Rock,Emotions unable to be determined
jonatan leandoer96,Blue Light,"cloud rap, drain, hypnagogic pop",Sugar World,4Ne7JhJsOPHVfEySsOhBU2,6dEA8sTmywhnEKxfshZghx,"['cloud rap', 'drain', 'hypnagogic pop']",Pop,Emotions unable to be determined
Owl City,New York City,"pop, indietronica",Cinematic,7azYbCTAryGNFjn7paXX3f,20Bn2vflwFQ3fA4nXJyc1N,"['pop', 'indietronica']",Pop,"Excitement, Joy, Amusement"
Nick Lowe,Wishing Well,"singer-songwriter, power pop, pub rock",Pinker and Prouder Than Previous,6C6PQBpFse3VTmpJIz6x35,6sqOKlMc96OKlilGED03mn,"['singer-songwriter', 'power pop', 'pub rock']",Pop,"Excitement, Joy"
The Fray,Break Your Plans,"neo mellow, pop, pop rock, piano rock",Helios,6eqapEKyzvzux3ARXDJ9k0,4Z1kH6bfeeMYtCuhnR4vEr,"['neo mellow', 'pop', 'pop rock', 'piano rock']",Rock,Emotions unable to be determined
Kumi Koda,愛のうた,j-pop,Kingdom,6qt4DNJ94JlcYw5aZJP9D1,3C8l4pgxgMMjpOsMqZDg5I,['j-pop'],Pop,"Excitement, Joy"
Zhavia,17,post-teen pop,17,3iyxVqVFcGPYd96fkunrAk,0VAnnvpPm76lAfsWDX1rJa,['post-teen pop'],Pop,"Amusement, Excitement, Anger"
Guided By Voices,Space Gun,"noise pop, alternative rock, power pop, lo-fi, indie rock, alternative pop, modern power pop, gbvfi, ohio indie, chamber pop, dayton indie",Space Gun,5UX9m7QIEvLyJr4SXZYk48,4vjT7JkiiM54gO5XAdYSJY,"['noise pop', 'alternative rock', 'power pop', 'lo-fi', 'indie rock', 'alternative pop', 'modern power pop', 'gbvfi', 'ohio indie', 'chamber pop', 'dayton indie']",Pop,Emotions unable to be determined
AC/DC,Heatseeker,"hard rock, rock, australian rock",Blow Up Your Video,0h3A3hdDq762DzIOKUoF21,5jfgUmvXCar7Qf5lidVkqI,"['hard rock', 'rock', 'australian rock']",Rock,Emotions unable to be determined
Yo Gotti,Down In the DM,"trap, gangster rap, southern hip hop, tennessee hip hop, memphis hip hop, rap, dirty south rap",The Art of Hustle,1LxKKYsJNPeBdOwdudsJzv,0s9cSoniuN0HfXpwlCpGUF,"['trap', 'gangster rap', 'southern hip hop', 'tennessee hip hop', 'memphis hip hop', 'rap', 'dirty south rap']",Hip-Hop,"Determination, Excitement, Amusement"
Guided By Voices,Planet Score,"noise pop, alternative rock, power pop, lo-fi, indie rock, alternative pop, modern power pop, gbvfi, ohio indie, chamber pop, dayton indie",Motivational Jumpsuit,5X0yxuaaHpoLeTucwMfn2f,7uFjiqmRpzlrh0mjgMUcNb,"['noise pop', 'alternative rock', 'power pop', 'lo-fi', 'indie rock', 'alternative pop', 'modern power pop', 'gbvfi', 'ohio indie', 'chamber pop', 'dayton indie']",Pop,Emotions unable to be determined
Talia Schlanger,The endLing,Psychodelic folk,Grace for the Going,4kVivkZW921DBXmaVslWo1,1XteJPfcHg6v4jWcwxQTpo,['Psychodelic folk'],Folk,Emotions unable to be determined
Shakira,Chantaje (feat. Maluma),"colombian pop, pop, latin pop, dance pop",El Dorado,6mICuAdrwEjh6Y6lroV2Kg,6bUxh58rYTL67FS8dyTKMN,"['colombian pop', 'pop', 'latin pop', 'dance pop']",Pop,"Determination, Excitement"
On Thorns I Lay,All is Silent,"melodic doom, greek metal",Sounds of Beautiful Experience,5VjfZfL8IMeHAfajMhBkgi,3NsvKNUXnCncS0f4DuoND8,"['melodic doom', 'greek metal']",Rock,Emotions unable to be determined
Courting,Throw,"uk post-punk revival, crank wave",New Last Name,66GwviFVc8lMC9C22Ltv8H,7DnPfehpIKOC7BVsUc0a8H,"['uk post-punk revival', 'crank wave']",Rock,Emotions unable to be determined
Neil Finn,Divebomber,"solo wave, nz singer-songwriter",Dizzy Heights,26WaTrU2wBpX6AnH3WT0qs,3cwQSyZTWTp1Air5e6jcV9,"['solo wave', 'nz singer-songwriter']",Folk,Emotions unable to be determined
The Answer,On & On,"nwocr, modern hard rock, deep melodic hard rock",Everyday Demons,15GR1idqKcEp9DIvcQ88Ds,2auR9kXbJifoSvqVJGhq8k,"['nwocr', 'modern hard rock', 'deep melodic hard rock']",Rock,Emotions unable to be determined
Blue October,I Hope You're Happy,san marcos tx indie,I Hope You're Happy,2YJNoQKf1MPwlInwFPw28P,7J16CoUqYghD05b9cc4kZ9,['san marcos tx indie'],Alternative,Emotions unable to be determined
Madrugada,Nobody Loves You Like I Do,"norwegian americana, norwegian rock",Chimes at Midnight,4b2oNAASMzSO47TpL4ejZ3,7splaAClComaaOc38ut2DJ,"['norwegian americana', 'norwegian rock']",Rock,Sadness
Willie Nelson,Always On My Mind,"country, classic texas country, outlaw country, singer-songwriter, classic country pop, country rock, nashville sound",Always on My Mind,2xYQTU2bbg6WVAmpY1eae4,5lSPP40Df9t2nkusLZtXTb,"['country', 'classic texas country', 'outlaw country', 'singer-songwriter', 'classic country pop', 'country rock', 'nashville sound']",Country,"Joy, Confusion, Satisfaction"
Eagulls,Tough Luck,"leeds indie, garage psych",Eagulls,5egI6aRofbftvOUBnD9duY,74KGur0bkIgnKWP2IXCe0g,"['leeds indie', 'garage psych']",Alternative,Emotions unable to be determined
Incubus,Megalomaniac,"funk metal, nu metal, rock, alternative metal, funk rock, post-grunge, alternative rock",A Crow Left of the Murder,1rSo624QuuCteNxAzsU3SV,6YQRPEkWRVCorkUoKDOdgC,"['funk metal', 'nu metal', 'rock', 'alternative metal', 'funk rock', 'post-grunge', 'alternative rock']",Rock,Emotions unable to be determined
Junglepussy,CRITIQUA,"trap queen, escape room, alternative r&b",JP5000,6h9atUDhTFazxUSgXywDzS,2NbXyRbMzqaiE548rmj9qW,"['trap queen', 'escape room', 'alternative r&b']",Hip-Hop,"Distress, Amusement, Confusion"
Mayra Andrade,Afeto,"morna, afropop",Manga,6Y9ajxGefBUK9pMbT0C8gv,3xB66GJOyGe80myaJ9qAQ9,"['morna', 'afropop']",Pop,Excitement
Deerhoof,Believe E.S.P.,"noise pop, noise rock, experimental pop, bay area indie, experimental indie rock, experimental rock",Friend Opportunity,4qUpgZUCqywZxsTxW3Qk9g,2lHN9ODe6mP1Fj0XvPSPny,"['noise pop', 'noise rock', 'experimental pop', 'bay area indie', 'experimental indie rock', 'experimental rock']",Rock,Emotions unable to be determined
Iron Savior,Never Say Die,"power metal, german metal, speed metal, german power metal",Dark Assault,3hPLeaaNTFrDGPlfoo6TIW,2iOFDz8x2z15eaFDswdZJW,"['power metal', 'german metal', 'speed metal', 'german power metal']",Rock,"Anger, Calmness"
Senidah,Sladjana,"slovenian pop, turbo folk, balkan hip hop",Bez Tebe,7HtNekjVh397NGUTnSfesS,646frwdySA4suqpHJAZmLs,"['slovenian pop', 'turbo folk', 'balkan hip hop']",Pop,Excitement
Various Artists,Boss Bitch,Electropop,Birds of Prey: The Album,0kEzNFvi5ZOlwn6ly5DR8i,3wITH77YIxYdtVv1W4W1SI,['Electropop'],Pop,Emotions unable to be determined
Meat Loaf,Razor's Edge,album rock,Midnight at the Lost and Found,28AKMwUvBcrOAAkdemkCX9,5TvUFX8blX7LAw4nMtYji4,['album rock'],Rock,Emotions unable to be determined
TWICE,Signal,"k-pop, pop, k-pop girl group",Signal,15rX80MpEJ2OqW3dPunQvI,28PwDunFAR71toOCTYRvkf,"['k-pop', 'pop', 'k-pop girl group']",Pop,Emotions unable to be determined
Cannibal Corpse,Frantic Disembowelment,"brutal death metal, metal, death metal, buffalo ny metal",The Wretched Spawn,2MANttYFkeX6Jmxb0G7n36,46QEzkj6cg7FxmIHL7zTjR,"['brutal death metal', 'metal', 'death metal', 'buffalo ny metal']",Rock,"Anger, Amusement"
Tyler Childers,Feathered Indians,"outlaw country, kentucky roots, kentucky indie",Purgatory,2tgQaL85WoRfgEa4hFQgrE,35LcGAeeMwVeIJrDpB3Gkz,"['outlaw country', 'kentucky roots', 'kentucky indie']",Country,"Amusement, Joy, Excitement"
Steve Angello,Children of the Wild (feat. Mako),"progressive electro house, pop dance, house, edm, progressive house, electro house, dutch house",Wild Youth,5uSLlQnpMZqsjZXJxe9kct,2H4BesBBUG1SOuUdQugfLf,"['progressive electro house', 'pop dance', 'house', 'edm', 'progressive house', 'electro house', 'dutch house']",Electronic,Emotions unable to be determined
The Lone Bellow,Count On Me,"indie folk, stomp and holler, new americana, acoustic pop",Half Moon Light,5sA7NCo4bHH9stpolSymvz,6jqJNgfl234UYEWeP3iRF1,"['indie folk', 'stomp and holler', 'new americana', 'acoustic pop']",Pop,Emotions unable to be determined
Whitesnake,Fool for Your Loving,"rock, glam metal, hard rock, british blues, album rock, metal, classic rock",Ready an' Willing,5qZnB1misAxvptTqwpB4cd,7DVZdP0GpxvEfqL9DxTtB2,"['rock', 'glam metal', 'hard rock', 'british blues', 'album rock', 'metal', 'classic rock']",Rock,Emotions unable to be determined
Architects,Follow the Water,"progressive metalcore, melodic metalcore, mathcore, uk metalcore, metalcore",Hollow Crown,4rN2FZNAj7u9r2PqL8u2js,168nXS5Ri1MIdQh9NIECnz,"['progressive metalcore', 'melodic metalcore', 'mathcore', 'uk metalcore', 'metalcore']",Rock,Emotions unable to be determined
TOTO,Melanie,"rock, hard rock, soft rock, album rock, yacht rock, mellow gold, classic rock",Mindfields,0rLdenUXmfckiHTjF7gzaC,64K2helLi7cvka1b2BHCm6,"['rock', 'hard rock', 'soft rock', 'album rock', 'yacht rock', 'mellow gold', 'classic rock']",Rock,Emotions unable to be determined
Mark Knopfler,Going Home (Theme From Local Hero),"soft rock, musical advocacy",Local Hero,01tbEd8UoLfr8op1EtOsu2,41nGDzWgyqGaef5ZL4oCTX,"['soft rock', 'musical advocacy']",Rock,Emotions unable to be determined
Smif-N-Wessun,Let It Go,east coast hip hop,The All,0GNoGKSHvC3kDoNA2roU0T,5wDGT0JMLKKpOmttJyhPA2,['east coast hip hop'],Hip-Hop,"Excitement, Anger, Determination"
Dana Dane,Cinderfella Dana Dane,old school hip hop,Dana Dane with Fame,3A70aETyMt4sffFu9Del9s,1cBQA6BENOelWaOJJRUHz5,['old school hip hop'],Hip-Hop,Emotions unable to be determined
Nick Cave & The Bad Seeds,"Babe, I'm on Fire","singer-songwriter, permanent wave, chamber pop, alternative rock",Nocturama,7EMPVrmZSgbNnMwZT5RWMo,0SrJGc2hNR4Bs0eGC6wtQd,"['singer-songwriter', 'permanent wave', 'chamber pop', 'alternative rock']",Pop,Emotions unable to be determined
Nick Cave & The Bad Seeds,Tupelo,"singer-songwriter, permanent wave, chamber pop, alternative rock",The Firstborn Is Dead,6sv5baxzwawprwNC82PsAH,1c3SdXnHhUyNigHQIQVAAQ,"['singer-songwriter', 'permanent wave', 'chamber pop', 'alternative rock']",Pop,Emotions unable to be determined
Linkin Park,Crawling - One More Light Live,"nu metal, rock, rap metal, alternative metal, post-grunge",One More Light Live,0w4ZwKHHEkXtvHMNUjFPdB,0zcNtUZ2oEpRmiDuWBFvcX,"['nu metal', 'rock', 'rap metal', 'alternative metal', 'post-grunge']",Rock,Emotions unable to be determined
RuPaul,Sissy That Walk,"diva house, strut",Born Naked,4KvHJkVdQQrskjVfGoYedT,3Kl2udummuO8MuE3cYa3sM,"['diva house', 'strut']",Electronic,Emotions unable to be determined
Enslaved,Lifandi Lif Undir Hamri,"pagan black metal, norwegian black metal, viking black metal, viking metal, norwegian metal, black metal, metal, death metal, progressive black metal",Vikingligr Veldi,6vro2jOLCdqCWEX5yFSaj2,57OaCjNI4k5JrnKuJW2J2h,"['pagan black metal', 'norwegian black metal', 'viking black metal', 'viking metal', 'norwegian metal', 'black metal', 'metal', 'death metal', 'progressive black metal']",Rock,Emotions unable to be determined
Anthrax,Deathrider,"groove metal, speed metal, thrash metal, nu metal, glam metal, rock, rap metal, old school thrash, hard rock, alternative metal, metal",Fistful of Metal,3HlnQdKyjxZaUs95cLGOKh,1xg9CNkTZ6zxN48GxyjANK,"['groove metal', 'speed metal', 'thrash metal', 'nu metal', 'glam metal', 'rock', 'rap metal', 'old school thrash', 'hard rock', 'alternative metal', 'metal']",Rock,Emotions unable to be determined
Simple Plan,Your Love Is a Lie,"canadian rock, pop punk, canadian punk, neon pop punk, canadian pop punk, modern rock, pop rock",Simple Plan,5veTPYnAviWwQ73hMVTwb5,47TuxMxIeluBU1BuHcD5bW,"['canadian rock', 'pop punk', 'canadian punk', 'neon pop punk', 'canadian pop punk', 'modern rock', 'pop rock']",Rock,Emotions unable to be determined
