artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
Blind Guardian,Twilight of the Gods,"german metal, speed metal, german power metal, symphonic metal, metal, fantasy metal, power metal",Beyond the Red Mirror,7LvIHenP3bZ7yp5NiXWJYF,5QTcrJ2UrC9KhnN9xDWW2C,"['german metal', 'speed metal', 'german power metal', 'symphonic metal', 'metal', 'fantasy metal', 'power metal']",Rock,Emotions unable to be determined
Running Wild,The Brotherhood,"german metal, speed metal, german power metal, pirate, old school thrash, metal, power metal",The Brotherhood,4zHwGkXxIMBWlcqjdw3G26,5nzjOeV4BbDVc04AuDFBT3,"['german metal', 'speed metal', 'german power metal', 'pirate', 'old school thrash', 'metal', 'power metal']",Rock,Emotions unable to be determined
Daft Punk,"Harder, Better, Faster, Stronger","rock, electro, filter house",Discovery,5W3cjX2J3tjhG8zb6u0qHn,2noRn2Aes5aoNVsU6iWThc,"['rock', 'electro', 'filter house']",Electronic,Emotions unable to be determined
Al B. Sure!,Nite and Day,"new jack swing, quiet storm, contemporary r&b, r&b",In Effect Mode,3r0Rhl5Zdo9YjACZNsaBvN,3RjOQ5eRm9f5kf6ysRpByu,"['new jack swing', 'quiet storm', 'contemporary r&b', 'r&b']",R&B,Emotions unable to be determined
Thee Oh Sees,Animated Violence,"noise pop, garage pop, noise rock, double drumming, bay area indie, lo-fi, neo-psychedelic, indie rock, psychedelic punk, garage rock",Orc,7vR64t3B1hWfGYt9U19y1m,6UqkJtjad0HIClK1ndqCsd,"['noise pop', 'garage pop', 'noise rock', 'double drumming', 'bay area indie', 'lo-fi', 'neo-psychedelic', 'indie rock', 'psychedelic punk', 'garage rock']",Rock,Emotions unable to be determined
Steve Aoki,Tarantino (feat. STARX),"electro house, edm, pop dance",6OKI - Rave Royale,6a163ZXxobMwq5vJ2SXxQO,2QN6UyBrdFbPo2dExrm62l,"['electro house', 'edm', 'pop dance']",Electronic,Emotions unable to be determined
Panic! At The Disco,Emperor's New Clothes,"pop, modern rock",Death of a Bachelor,3px2rAPu74ltbkf9eZsZ8h,6twKQ0EsUJHVlAr6XBylrj,"['pop', 'modern rock']",Pop,"Excitement, Pride, Joy"
Infected Mushroom,Bliss on Mushrooms,psychedelic trance,Head of NASA and the 2 Amish Boys,6rCcJf8p7z9QDlfzmBVSVl,5VVuvHfpofdhT6ExslEk2B,['psychedelic trance'],Electronic,Emotions unable to be determined
The Crystal Method,Sling the Decks,"breakbeat, big beat, electronica",The Crystal Method,7Apb4s0BmNYtzhWdsHhjmF,7aCUWFK4aLEl4QqRsSVcX8,"['breakbeat', 'big beat', 'electronica']",Electronic,Emotions unable to be determined
Low,Sunflower,"slowcore, shoegaze, melancholia, dream pop, duluth indie, chamber pop",Things We Lost in the Fire,0zhtTDPiMU1s0DZJNRlDXw,71I6DvVoUfYmszlwb6is18,"['slowcore', 'shoegaze', 'melancholia', 'dream pop', 'duluth indie', 'chamber pop']",Pop,Emotions unable to be determined
Trivium,Dying in Your Arms,"groove metal, nu metal, post-grunge, melodic metalcore, alternative metal, melodic thrash, metal, metalcore",Ascendancy,2nuA1esWzYEgnfQ4DpsSsm,4tUJoHF6in0wA5cpioJkbV,"['groove metal', 'nu metal', 'post-grunge', 'melodic metalcore', 'alternative metal', 'melodic thrash', 'metal', 'metalcore']",Rock,Emotions unable to be determined
Dropkick Murphys,Rose Tattoo,"punk, boston rock, boston punk, celtic punk, celtic rock",Signed and Sealed in Blood,4bLKGUkVRxIyrN1770DdDm,5YYbg2ZO8rK84Zf4Z5yWPJ,"['punk', 'boston rock', 'boston punk', 'celtic punk', 'celtic rock']",Rock,Distress
UFO,A Fool for Love - 2009 Remaster,"glam metal, hard rock, album rock, progressive rock, metal",Making Contact,3vMLm76oyw3pNrHcqBuwdu,46ikiWbG2oDA6xGo6hmQCG,"['glam metal', 'hard rock', 'album rock', 'progressive rock', 'metal']",Rock,Emotions unable to be determined
my bloody valentine,only tomorrow,"shoegaze, noise pop, dream pop, alternative rock",m b v,7gjo7CYtOAcm0q8hGEHQ23,2SlSnUYW5bgtdWXVymv18a,"['shoegaze', 'noise pop', 'dream pop', 'alternative rock']",Pop,Emotions unable to be determined
Blanck Mass,House Vs. House,"mandible, fluxwork, uk experimental electronic, abstractro, hauntology",Animated Violence Mild,4Duye2nfAzcu6v56raOnYZ,5HEL5yMPxWCWbpTbMGWbcn,"['mandible', 'fluxwork', 'uk experimental electronic', 'abstractro', 'hauntology']",Electronic,Emotions unable to be determined
Soen,Savia,"swedish progressive metal, progressive metal",Cognitive,5HiQhJeGOgp1OoNKLfKzix,5VStIeomlCrTmR8pkvSw6l,"['swedish progressive metal', 'progressive metal']",Rock,Emotions unable to be determined
Tribe 8,Butch In the Streets,"riot grrrl, queercore",Fist City,0IuqYXO6yquiylMNbgbFL3,1Rv6dc8VPoDeHjb20WzcnS,"['riot grrrl', 'queercore']",Rock,Emotions unable to be determined
Tom Waits,On the Other Side of the World,"singer-songwriter, folk",Night on Earth,1O02vsBEcZzAycowyX4rEg,13GIdUFqWEem2FZ21oEDGe,"['singer-songwriter', 'folk']",Folk,Amusement
Fever Ray,To the Moon and Back,"swedish synth, swedish electropop, alternative dance, neo-synthpop, dark pop, art pop, swedish synthpop, electronica",Plunge,4LzOz0przpjbSlvZHzdRv8,1TDbVi49DAQfYl0QEmeKpQ,"['swedish synth', 'swedish electropop', 'alternative dance', 'neo-synthpop', 'dark pop', 'art pop', 'swedish synthpop', 'electronica']",Pop,Emotions unable to be determined
Palberta,Corner Store,art punk,Palberta5000,7gnQGN5WQZtTuGYzRHCaw2,42VZ92yaCm73iKaFrIyt87,['art punk'],Rock,Emotions unable to be determined
Soilwork,Shadow Child,"groove metal, nu metal, melodic groove metal, melodic metalcore, alternative metal, swedish melodeath, swedish death metal, swedish metal, melodic death metal",The Early Chapters,0WoXzFHOzJYNss4ie420ay,6Tp3WpK1nOfC66HaZw7fp4,"['groove metal', 'nu metal', 'melodic groove metal', 'melodic metalcore', 'alternative metal', 'swedish melodeath', 'swedish death metal', 'swedish metal', 'melodic death metal']",Rock,Emotions unable to be determined
İzel,Yakışıklım,turkish pop,Adak,0PRhj56jacepdo7PIU5Nqr,26IImhNiOzmviFedQV08Nu,['turkish pop'],Pop,"Calmness, Excitement"
Sleaford Mods,Kebab Spider,"nottingham hip hop, nottingham indie, crank wave",Eton Alive,14jchGOlTJQ91SNYVCSTLr,3QiU8JCc97mcqfJ3caEMzs,"['nottingham hip hop', 'nottingham indie', 'crank wave']",Alternative,Emotions unable to be determined
Hawkwind,"Born to Go - Live, 2007 Remaster","space rock, canterbury scene, proto-metal, psychedelic rock, hard rock, protopunk",Space Ritual,2aVmR9Oyo80cho9YTdVzHl,7wH3vXQZgy9a6PUvMXLayk,"['space rock', 'canterbury scene', 'proto-metal', 'psychedelic rock', 'hard rock', 'protopunk']",Rock,Emotions unable to be determined
Phil Collins,In The Air Tonight - Live,"soft rock, rock drums",Face Value,52Ei7VWJ3D5d1AYZMXOCMl,1cM3r0WQZWNkCpEbmFjLln,"['soft rock', 'rock drums']",Rock,Emotions unable to be determined
Julian Lennon,Now You're in Heaven,"new wave pop, beatlesque",Mr. Jordan,7qIuUt5jevCoTBcUmUcfOe,76Nt62bhB89AsHx8hPSVlu,"['new wave pop', 'beatlesque']",Pop,Sadness
Peewee Longway,Skydiving,"trap, atl trap, atl hip hop",Longway Sinatra 2,28uNAOuOWiuVByVkSC31Ys,5B0QwDeONS8Awmlo0sevwd,"['trap', 'atl trap', 'atl hip hop']",Hip-Hop,"Excitement, Amusement, Anger"
Koffee,Toast,"jamaican dancehall, modern reggae, dancehall queen, dancehall",Rapture,45tHjcM6gERQ7kCEDTG4al,2DlocpnzvkFXxV7iBy3wbZ,"['jamaican dancehall', 'modern reggae', 'dancehall queen', 'dancehall']",Electronic,Emotions unable to be determined
TOTO,Stop Loving You,"rock, hard rock, soft rock, album rock, yacht rock, mellow gold, classic rock",The Seventh One,73bzcsDjx9FqzqKWcPLMiH,7LVxCg18peWcBBdu7Xr6r3,"['rock', 'hard rock', 'soft rock', 'album rock', 'yacht rock', 'mellow gold', 'classic rock']",Rock,Emotions unable to be determined
Motörhead,Iron Fist,"speed metal, rock, hard rock, alternative metal, metal",Iron Fist,5GLfSOVpSKwPBlqfjGqvfy,728HEEgXa98wouqC8nOdQR,"['speed metal', 'rock', 'hard rock', 'alternative metal', 'metal']",Rock,Emotions unable to be determined
Aimee Mann,Goose Snow Cone,"ectofolk, singer-songwriter, permanent wave, lilith, new wave pop",Mental Illness,24NbwTMfsr94HSKyMMd8LB,0rwd3CfF5cJS46VB7kgBpG,"['ectofolk', 'singer-songwriter', 'permanent wave', 'lilith', 'new wave pop']",Folk,"Excitement, Amusement, Fear"
Adrenaline Mob,King of the Ring,nyc metal,We the People,5VaP3vzYX5LmeCEcXJLJ1J,171A94vsAgWCwqcNcy5Pvs,['nyc metal'],Rock,Emotions unable to be determined
Mitski,Washing Machine Heart,"pov: indie, brooklyn indie",Be the Cowboy,3jjsRKEsF42ccXf8kWR3nu,42cH7mrkfljkqkxA2Ip9Xq,"['pov: indie', 'brooklyn indie']",Alternative,Emotions unable to be determined
Elle King,Little Bit Of Lovin',modern blues rock,Shake the Spirit,7uqSf7d8hDCzmZMv8phgit,0YYboPBsKcVDrXiNfNIi7o,['modern blues rock'],Rock,Emotions unable to be determined
Stratovarius,We Are the Future,"finnish power metal, speed metal, neo classical metal, symphonic metal, metal, progressive metal, power metal",Dreamspace,2OZhtD5X2kemOjlFX8Njpc,63kyOqCxShvmphU94NC3kA,"['finnish power metal', 'speed metal', 'neo classical metal', 'symphonic metal', 'metal', 'progressive metal', 'power metal']",Rock,Emotions unable to be determined
Gruff Rhys,Bad Friend,"welsh rock, welsh indie, solo wave, britpop",Sadness Sets Me Free,3rYO8geLMcYDcQ7mZha9Ib,3qpQSTi0YJFDoWom0wGIOT,"['welsh rock', 'welsh indie', 'solo wave', 'britpop']",Pop,Emotions unable to be determined
Infectious Grooves,Violent & Funky,"funk metal, funk rock",Groove Family Cyco,7je6HRz7AoYt0HoW0gEUdP,55u43mARrmqFDHNb2qQ59M,"['funk metal', 'funk rock']",Rock,"Excitement, Anger"
The Cranberries,All Over Now,"rock, pop rock, irish rock",In the End,7EkcnNdxjcdCjLa9K0CHYI,4cfq0YAgWhhIqTkVkYyvbC,"['rock', 'pop rock', 'irish rock']",Rock,"Surprise (negative), Nostalgia, Excitement"
BEAM,BLOOD MONEY,"trap soul, canadian hip hop",Alien,3zzImVqp6AfbA74gTPGbnp,6To6T5lr8PLhCQ8ik3vPdv,"['trap soul', 'canadian hip hop']",Hip-Hop,Excitement
Jason Isbell and the 400 Unit,Streetlights,"roots rock, folk, alternative country, new americana",Jason Isbell and the 400 Unit,08MI7gu016yuiQ9LOJJ1iU,6WdpkBR26l19jEhFg4Zs8f,"['roots rock', 'folk', 'alternative country', 'new americana']",Country,"Amusement, Disappointment, Determination"
Jimmy Chamberlin Complex,Life Begins Again,rock drums,Life Begins Again,1i0v6QJdfR4uywb34WEPtK,6VBSVmWVMpqtl2BBN6QcRR,['rock drums'],Rock,Emotions unable to be determined
Deep Purple,Somebody Stole My Guitar,"rock, hard rock, album rock, metal, classic rock",Purpendicular,5C0q1gcHQRnAhbjwRVve36,3bErA9aFZyGiD9j5ntYe5v,"['rock', 'hard rock', 'album rock', 'metal', 'classic rock']",Rock,Anger
Mark Guiliana,GIRL,"jazztronica, contemporary jazz",Beat Music! Beat Music! Beat Music!,0tGgjem2eK4XYMDirxc3y7,3Fx1duRZ0xzvHNCeioy95O,"['jazztronica', 'contemporary jazz']",Jazz,Emotions unable to be determined
Bachman-Turner Overdrive,Takin' Care Of Business - Live,"folk rock, rock, singer-songwriter, hard rock, soft rock, album rock, country rock, classic canadian rock, mellow gold, classic rock",Best of Bachman–Turner Overdrive Live,06oKBBXXDzoKrydbr3Df1f,4M6VLWye4G87FUvLPBf3Wn,"['folk rock', 'rock', 'singer-songwriter', 'hard rock', 'soft rock', 'album rock', 'country rock', 'classic canadian rock', 'mellow gold', 'classic rock']",Rock,"Tiredness, Excitement"
Daughtry,Home,"alternative metal, pop rock, neo mellow, post-grunge",It's Not Over...The Hits So Far,7KPTwEENcZ5r4KJ6FHmhLP,6hn4a3mFIw3FTUIVQWGSEE,"['alternative metal', 'pop rock', 'neo mellow', 'post-grunge']",Rock,Emotions unable to be determined
Belly,Seal My Fate,"boston rock, alternative pop",King,6KAWs2py9XiXDgGd6melt7,64fK45fLdVgZKHcK9LKdS2,"['boston rock', 'alternative pop']",Pop,Emotions unable to be determined
The Fall,The Usher,"uk post-punk, madchester, post-punk, art punk, shoegaze, alternative rock",Reformation Post TLC,6yMLZhAKIhNkBPR91Akmvb,6m2gIuNiI2WNdNq8Ry1GvN,"['uk post-punk', 'madchester', 'post-punk', 'art punk', 'shoegaze', 'alternative rock']",Rock,"Anger, Excitement, Sympathy"
You Me At Six,Take on the World,"pop emo, modern alternative rock, pop punk, neon pop punk, modern rock",Night People,3eHYnUFpEZjnTQag1EVxHC,1snS7GPKcsbRHihG1ug2VN,"['pop emo', 'modern alternative rock', 'pop punk', 'neon pop punk', 'modern rock']",Pop,"Excitement, Joy, Awkwardness"
The Chieftains,Raglan Road,"irish folk, celtic",An Irish Evening,7dGOI30SZXPJqkBso5k89C,0bkdv8tD2uWMZH8zUwUoTj,"['irish folk', 'celtic']",Folk,Disappointment
Halestorm,Do Not Disturb,"alternative metal, nu metal, post-grunge",Vicious,6oIjJi274wP86uqFxQRlKV,6hIMdrqgLXY73T9411Y7Ux,"['alternative metal', 'nu metal', 'post-grunge']",Rock,"Anger, Distress"
AWOLNATION,Sail,"modern alternative rock, rock, la indie, modern rock, stomp pop",Megalithic Symphony,7ueP5u2qkdZbIPN2YA6LR0,1fag8cnc5p4Umu4tRMAsLv,"['modern alternative rock', 'rock', 'la indie', 'modern rock', 'stomp pop']",Rock,Emotions unable to be determined
DevilDriver,Ghost Riders in the Sky,"groove metal, nu metal, melodic metalcore, alternative metal, industrial metal",Outlaws 'til the End: Vol. 1,1GvVv6SpIkqKNSlcraYel5,17km0xY4XeaXXXPSxNQ9RQ,"['groove metal', 'nu metal', 'melodic metalcore', 'alternative metal', 'industrial metal']",Rock,"Determination, Confusion, Fear"
Judas Priest,Breaking the Law - Live,"rock, glam metal, hard rock, alternative metal, album rock, metal, birmingham metal",Priest...Live!,2gWmMg2PfK2b1vPJfCAhIV,2jI1cHVZ6B3T0r5FWvHjN4,"['rock', 'glam metal', 'hard rock', 'alternative metal', 'album rock', 'metal', 'birmingham metal']",Rock,"Determination, Anger, Sadness"
Goldfinger,99 Red Balloons,"punk, pop punk, socal pop punk, skate punk, ska",Goldfinger,5IXeOf1hqORwp8b6c1Asqa,2Fhk8LPPX8d14HwEKjmJ1O,"['punk', 'pop punk', 'socal pop punk', 'skate punk', 'ska']",Pop,Excitement
The Ataris,Not Capable of Love,"pop rock, emo, skate punk, pop punk",Welcome the Night,3FQFq7bwRk5yPypDRBMT0o,5P9pkV0hbuisiv0b7ODVcx,"['pop rock', 'emo', 'skate punk', 'pop punk']",Rock,Emotions unable to be determined
Marmozets,Major System Error,"british alternative rock, pixie, modern alternative rock",Knowing What You Know Now,7DHaf24CxsjF8mbXmoJv7G,6ugcC7DaLDApGMJbGQtg5w,"['british alternative rock', 'pixie', 'modern alternative rock']",Rock,Emotions unable to be determined
Alice Cooper,Pain,"detroit rock, glam rock, glam metal, rock, hard rock, album rock, metal, protopunk, classic rock",Flush the Fashion,2KfmAoSPrKjvWJxSZoMy1T,2tivwwko3vqzzICWw3G9oB,"['detroit rock', 'glam rock', 'glam metal', 'rock', 'hard rock', 'album rock', 'metal', 'protopunk', 'classic rock']",Rock,Emotions unable to be determined
TOTO,Africa,"rock, hard rock, soft rock, album rock, yacht rock, mellow gold, classic rock",40 Trips Around the Sun,6QZo2TgclkUMwJgggi8QSQ,5ChYBNgy8o2ps5716s1GH2,"['rock', 'hard rock', 'soft rock', 'album rock', 'yacht rock', 'mellow gold', 'classic rock']",Rock,Excitement
Björk,Lionsong,"trip hop, alternative rock, permanent wave, icelandic experimental, art pop, experimental vocal, icelandic pop, metropopolis, experimental pop, icelandic singer-songwriter, electronica",Vulnicura,2hJgYSiWBbvk3zDOnYz2Cn,1ttnHZ0HVGMSMTJdZZ7kYK,"['trip hop', 'alternative rock', 'permanent wave', 'icelandic experimental', 'art pop', 'experimental vocal', 'icelandic pop', 'metropopolis', 'experimental pop', 'icelandic singer-songwriter', 'electronica']",Pop,Emotions unable to be determined
The Chainsmokers,Sick Boy,pop,Sick Boy,58kZ9spgxmlEznXGu6FPdQ,6ZvDJs17O3woQirttKRYCG,['pop'],Pop,"Excitement, Confusion, Interest"
Toyah,"Victims Of The Riddle - (Live, Club Lafayette, Wolverhampton) [2022 Remaster]","synthpop, zolo, new romantic, new wave pop",Toyah! Toyah! Toyah!,2P3gpHBrMCdldMpVLmKEt7,52CgcQimv6xUTXJCwQx2gf,"['synthpop', 'zolo', 'new romantic', 'new wave pop']",Pop,Emotions unable to be determined
Inspiral Carpets,Besides Me,"madchester, britpop",Life,0BXDdVV2LY1WMoG7yKOjP2,4ygxhp2YRRuOEfw1J40FdQ,"['madchester', 'britpop']",Pop,Emotions unable to be determined
KARD,Dumb Litty,k-pop,Red Moon,5dBBhNbXjZfJTM3farw7hk,6JnGKQyvg5QKS9FOyjFkvG,['k-pop'],Pop,Emotions unable to be determined
Chris Whitley,Automatic,"roots rock, alternative roots rock",Terra Incognita,6gi2flROdJmNeIaTV5oHCn,125yZGPD7g2Sc0EBWzOw4i,"['roots rock', 'alternative roots rock']",Rock,"Excitement, Anxiety, Amusement"
Malajube,Luna,"rock quebecois, indie quebecois",Labyrinthes,0FAjQRnCBo9wwQyLxukulQ,1ocb5oIpemkLpITfCLA2nz,"['rock quebecois', 'indie quebecois']",Alternative,Emotions unable to be determined
Krokus,Winning Man,"hard rock, swiss rock, album rock, glam metal",Hardware,6AdftU5FXBk9KeXmPscVUO,5CK8mbL1Yr6iWRfrsMTHeW,"['hard rock', 'swiss rock', 'album rock', 'glam metal']",Rock,Emotions unable to be determined
Skunk Anansie,Charlie Big Potato,british alternative rock,Post Orgasmic Chill,7Bf0RPsldDH7jVi9H3wODv,4WznTvC9d1Oino7gLS8XHq,['british alternative rock'],Rock,Emotions unable to be determined
"Royce Da 5'9""",Hip Hop,"hardcore hip hop, detroit hip hop, gangster rap, hip hop",Death Is Certain,5zRq06zG7qKn6SV1qx9d2B,3hcJbmJwKytcAjfcr2m3jE,"['hardcore hip hop', 'detroit hip hop', 'gangster rap', 'hip hop']",Hip-Hop,Emotions unable to be determined
Grave Digger,Healed by Metal,"german metal, speed metal, german power metal, metal, power metal",Healed by Metal,67ZCCG2saUn6OqJ0jmpCsC,41hdN3aLhUqGayOhcg7S8O,"['german metal', 'speed metal', 'german power metal', 'metal', 'power metal']",Rock,Emotions unable to be determined
Blaqk Audio,The Viles,"industrial pop, electronic rock",Only Things We Love,33fDEDZNRlqJQDxhATE3aB,1i5mi2JPV9TLTYAifN2TZf,"['industrial pop', 'electronic rock']",Pop,Emotions unable to be determined
High Valley,Small Town Somethin',"canadian contemporary country, country road, alberta country, canadian country, contemporary country, modern country rock",Small Town Somethin',199hoTvjFQkwgMUQoSEzO0,3dn9G5nWuDYTshRFwPIsV7,"['canadian contemporary country', 'country road', 'alberta country', 'canadian country', 'contemporary country', 'modern country rock']",Country,"Excitement, Determination, Calmness"
Rhymefest,Creator (feat. Brittney Carter & Rell Suma),"chicago rap, alternative hip hop",James & Nikki: A Conversation,3m5WZ0UYDCnCNioujU1TIY,4f2en5il15s0stKiemKdvk,"['chicago rap', 'alternative hip hop']",Hip-Hop,"Anger, Amusement, Excitement"
Joe Satriani,Love Thing,"hard rock, shred, metal guitar, instrumental rock",Crystal Planet,4gBS0XqthimHuv2DxR7t0p,4XKi8M2BX1B3ul0rjzwbY4,"['hard rock', 'shred', 'metal guitar', 'instrumental rock']",Rock,Emotions unable to be determined
Toyah,Danced,"synthpop, zolo, new romantic, new wave pop",Sheep Farming in Barnet,502jx85jrhE5C8BCSAPWiB,7zLibkoSb4WQvG9m1J02qB,"['synthpop', 'zolo', 'new romantic', 'new wave pop']",Pop,Emotions unable to be determined
Throwing Muses,Bright Yellow Gun,"riot grrrl, rhode island indie, boston rock, dream pop, alternative pop, alternative rock",University,5ZIDI3l4PZOQ40OfzaKChO,1vVQEsE0szv3T5nf7IrZKr,"['riot grrrl', 'rhode island indie', 'boston rock', 'dream pop', 'alternative pop', 'alternative rock']",Pop,Emotions unable to be determined
Christina Aguilera,Fall In Line (feat. Demi Lovato),"pop, dance pop",Liberation,29zBeRiLVnkDEj7tvmLVOU,7MfUiQkVEDkOSmU83A2C9q,"['pop', 'dance pop']",Pop,Emotions unable to be determined
Mariee Sioux,Snow Knows White,"ambient folk, new weird america",Grief in Exile,2QAm7YcJgYcKxZyF0bRpZG,5NuSqdMpVfPJtmGQEE48OK,"['ambient folk', 'new weird america']",Folk,"Excitement, Distress, Sadness"
Grateful Dead,"Franklin's Tower - Live at the Great American Music Hall, San Francisco, CA, August 13, 1975","jam band, cosmic american, psychedelic rock",One from the Vault,5MX1QSnMIgYCzUGMVTO92a,7K5jvjbQB05gnFxsgwPvmt,"['jam band', 'cosmic american', 'psychedelic rock']",Rock,"Excitement, Amusement, Determination"
Radiohead,Lotus Flower,"oxford indie, melancholia, rock, permanent wave, art rock, alternative rock",The King of Limbs,2QeutlLcJf2V1cMUUsDFT1,3P17levwUPzmFfLYdAK3A7,"['oxford indie', 'melancholia', 'rock', 'permanent wave', 'art rock', 'alternative rock']",Rock,Emotions unable to be determined
The Forms,Classical,stomp pop,Icarus,6d8Is6UiJSp2dCZXI1r3ha,1dTKiZMS5vd3Z6lg1TPK3s,['stomp pop'],Pop,Emotions unable to be determined
The Smithereens,I Want to Hold Your Hand,"new jersey indie, power pop, beatlesque, new wave, jangle pop",Meet The Smithereens!,0MIxtegsZYZrwE2CJcJSIV,1osIZqYDaXJbSFUmU5XpPY,"['new jersey indie', 'power pop', 'beatlesque', 'new wave', 'jangle pop']",Pop,"Determination, Anger, Joy"
Stabbing Westward,Nothing,"alternative metal, industrial metal, nu metal, industrial rock",Ungod,4VsG16CXaeWUFVBSD1VwY6,5M8HPEsd7f27k8X7gppRfv,"['alternative metal', 'industrial metal', 'nu metal', 'industrial rock']",Rock,Emotions unable to be determined
